image_number,x,y,z,roll,pith,yaw,j1,j2,j3,j4,j5,j6,j7
321,-0.669869,-0.047745,0.117456,1.714417,-0.393882,136.64693,-0.191916,0.749625,-0.093142,-1.444507,0.067171,0.92161,-1.055679
322,-0.670201,-0.047583,0.117631,1.732794,-0.422232,136.629178,-0.191904,0.749637,-0.09277,-1.443944,0.067171,0.92161,-1.055667
323,-0.670511,-0.047416,0.117776,1.748085,-0.450287,136.611734,-0.191916,0.749661,-0.092375,-1.44344,0.067183,0.921586,-1.055667
324,-0.670798,-0.047159,0.117883,1.754246,-0.479244,136.587752,-0.19194,0.749685,-0.091823,-1.443021,0.067183,0.921598,-1.055679
325,-0.671056,-0.046805,0.117973,1.754957,-0.510005,136.559036,-0.191928,0.749661,-0.091164,-1.442721,0.067183,0.921598,-1.055667
326,-0.671295,-0.046493,0.117999,1.753197,-0.535956,136.532816,-0.191928,0.749745,-0.090565,-1.44241,0.067183,0.921586,-1.055667
327,-0.671471,-0.046289,0.118038,1.753911,-0.553756,136.514473,-0.191916,0.749793,-0.090181,-1.442158,0.067183,0.921598,-1.055679
328,-0.671576,-0.046226,0.118043,1.755798,-0.561662,136.507249,-0.191928,0.749877,-0.090026,-1.441966,0.067183,0.921598,-1.055691
329,-0.671637,-0.046176,0.118054,1.755501,-0.568501,136.506759,-0.191928,0.749913,-0.089942,-1.44187,0.067243,0.921598,-1.055667
330,-0.671735,-0.046047,0.118103,1.748945,-0.588976,136.512389,-0.191916,0.749913,-0.089822,-1.441798,0.067591,0.921586,-1.055667
331,-0.67188,-0.045925,0.118194,1.748659,-0.610221,136.511968,-0.191928,0.749889,-0.08963,-1.441619,0.067819,0.921598,-1.055667
332,-0.6721,-0.045736,0.118298,1.750984,-0.638165,136.503623,-0.19194,0.749889,-0.089295,-1.441331,0.068022,0.921586,-1.055679
333,-0.672401,-0.045519,0.118446,1.763119,-0.667286,136.482691,-0.191928,0.749889,-0.088851,-1.440864,0.068046,0.921586,-1.055691
334,-0.672806,-0.045272,0.118624,1.780999,-0.702179,136.456427,-0.191916,0.749949,-0.088312,-1.440181,0.068034,0.921598,-1.055691
335,-0.673836,-0.044935,0.119101,1.841061,-0.78167,136.410844,-0.19194,0.750188,-0.087365,-1.438287,0.068034,0.921586,-1.055691
336,-0.674129,-0.044826,0.119232,1.857389,-0.80364,136.397219,-0.191916,0.750272,-0.087114,-1.437736,0.068046,0.921598,-1.055691
337,-0.674535,-0.044668,0.119399,1.879359,-0.836454,136.377751,-0.19194,0.75038,-0.086682,-1.437017,0.068046,0.921562,-1.055691
338,-0.675053,-0.044333,0.119632,1.899633,-0.882336,136.343873,-0.19194,0.750452,-0.085951,-1.436142,0.068046,0.92161,-1.055691
339,-0.675515,-0.043923,0.11979,1.91119,-0.928715,136.30731,-0.191964,0.750524,-0.085088,-1.435459,0.068046,0.921586,-1.055679
340,-0.675929,-0.04358,0.119943,1.923628,-0.967955,136.274466,-0.191952,0.750596,-0.084393,-1.434812,0.068046,0.921586,-1.055691
341,-0.676354,-0.043235,0.120055,1.934197,-1.006196,136.24217,-0.191952,0.750752,-0.083674,-1.434117,0.068034,0.921586,-1.055679
342,-0.676714,-0.042944,0.120118,1.94028,-1.036753,136.214457,-0.19194,0.750955,-0.083087,-1.433493,0.068046,0.92161,-1.055691
343,-0.677023,-0.042729,0.120153,1.947648,-1.06175,136.192792,-0.191952,0.751159,-0.082607,-1.432954,0.068034,0.921586,-1.055691
344,-0.677352,-0.042462,0.120148,1.950038,-1.088057,136.168855,-0.191952,0.751447,-0.082056,-1.432367,0.068046,0.921586,-1.055679
345,-0.677697,-0.042268,0.120149,1.957247,-1.110892,136.147578,-0.191952,0.751782,-0.081613,-1.431684,0.068034,0.921598,-1.055679
346,-0.678068,-0.042031,0.120181,1.965723,-1.13928,136.124067,-0.191952,0.75207,-0.081097,-1.431001,0.068046,0.921586,-1.055679
347,-0.678442,-0.041852,0.120211,1.976409,-1.164342,136.103245,-0.191964,0.752393,-0.080654,-1.430258,0.068034,0.921598,-1.055679
348,-0.678898,-0.041693,0.120255,1.993658,-1.19204,136.081498,-0.191952,0.752813,-0.080247,-1.429311,0.068034,0.921598,-1.055691
349,-0.679424,-0.041599,0.120343,2.019281,-1.222209,136.064478,-0.191952,0.753268,-0.079911,-1.428184,0.068046,0.921598,-1.055679
350,-0.679897,-0.041475,0.120453,2.043569,-1.25175,136.044821,-0.19194,0.753604,-0.079551,-1.427214,0.068034,0.921586,-1.055679
351,-0.680386,-0.041279,0.120498,2.060145,-1.284109,136.021455,-0.191952,0.754035,-0.079048,-1.426231,0.068046,0.921574,-1.055679
352,-0.68107,-0.040803,0.120592,2.074768,-1.338275,135.97406,-0.191952,0.754503,-0.078029,-1.424985,0.068046,0.921598,-1.055691
353,-0.68129,-0.040623,0.12061,2.077746,-1.356667,135.957998,-0.191952,0.754658,-0.077658,-1.424601,0.068046,0.921598,-1.055679
354,-0.68157,-0.040378,0.120592,2.078823,-1.378858,135.935046,-0.191952,0.754922,-0.077155,-1.424098,0.068034,0.921598,-1.055679
355,-0.681873,-0.040045,0.120601,2.077758,-1.407919,135.907015,-0.191952,0.755126,-0.076507,-1.423618,0.068046,0.921598,-1.055679
356,-0.68217,-0.039759,0.120617,2.080357,-1.433961,135.879537,-0.19194,0.75533,-0.075944,-1.423127,0.068034,0.921586,-1.055703
357,-0.682414,-0.039493,0.120646,2.080378,-1.457937,135.85729,-0.19194,0.755461,-0.075429,-1.422743,0.068046,0.921598,-1.055703
358,-0.682624,-0.039285,0.120716,2.08445,-1.479549,135.838568,-0.191952,0.755497,-0.074997,-1.422432,0.068034,0.921598,-1.055703
359,-0.682811,-0.039162,0.120794,2.09288,-1.496197,135.826254,-0.19194,0.755533,-0.074746,-1.42212,0.068034,0.921586,-1.055703
360,-0.682959,-0.039047,0.120875,2.099154,-1.511167,135.815426,-0.19194,0.755521,-0.074506,-1.421893,0.068034,0.921586,-1.055703
361,-0.683138,-0.038878,0.120961,2.103914,-1.530804,135.800461,-0.191952,0.755509,-0.074159,-1.421641,0.068046,0.921586,-1.055715
362,-0.683195,-0.038764,0.120952,2.100553,-1.536832,135.790058,-0.191928,0.755557,-0.073979,-1.421557,0.068046,0.92161,-1.055739
363,-0.683316,-0.038595,0.120989,2.101298,-1.552568,135.77365,-0.19194,0.755545,-0.073643,-1.421437,0.068046,0.921574,-1.055786
364,-0.683428,-0.038423,0.121039,2.100716,-1.566541,135.758021,-0.19194,0.755521,-0.07332,-1.421305,0.068034,0.921598,-1.05581
365,-0.683517,-0.03826,0.121056,2.09784,-1.579095,135.744865,-0.191952,0.755521,-0.073008,-1.421221,0.068034,0.921598,-1.055822
366,-0.683556,-0.038192,0.121054,2.096388,-1.583677,135.7386,-0.19194,0.755545,-0.0729,-1.421174,0.068046,0.921598,-1.055846
367,-0.68357,-0.038187,0.121074,2.098411,-1.58557,135.7387,-0.19194,0.755521,-0.072888,-1.421162,0.068046,0.921586,-1.055834
368,-0.683592,-0.038179,0.12109,2.099873,-1.586981,135.737815,-0.19194,0.755521,-0.072864,-1.421114,0.068034,0.921598,-1.055822
369,-0.68368,-0.038166,0.121134,2.10616,-1.59362,135.735556,-0.19194,0.755545,-0.072816,-1.420946,0.068046,0.921586,-1.055822
370,-0.683717,-0.038152,0.121166,2.107938,-1.59707,135.734666,-0.191952,0.755533,-0.072768,-1.420874,0.068046,0.92161,-1.05581
371,-0.683783,-0.038092,0.121197,2.111097,-1.603336,135.727564,-0.191928,0.755533,-0.072673,-1.420778,0.068046,0.921598,-1.055834
372,-0.683853,-0.037985,0.12121,2.110069,-1.611941,135.718655,-0.19194,0.755545,-0.072457,-1.420694,0.068034,0.921598,-1.055834
373,-0.683904,-0.037839,0.121209,2.105591,-1.620893,135.70842,-0.191928,0.755545,-0.072217,-1.42067,0.068046,0.921598,-1.055834
374,-0.683986,-0.037657,0.121226,2.102641,-1.633563,135.696714,-0.191916,0.755533,-0.071906,-1.42061,0.068046,0.921586,-1.055798
375,-0.684064,-0.037521,0.121237,2.099726,-1.643797,135.68419,-0.191928,0.755545,-0.071642,-1.420526,0.068046,0.921598,-1.055834
376,-0.684165,-0.037404,0.121287,2.101911,-1.656289,135.675172,-0.19194,0.755521,-0.071402,-1.420407,0.068046,0.921586,-1.055822
377,-0.684255,-0.037283,0.121302,2.100948,-1.6661,135.665329,-0.19194,0.755557,-0.071175,-1.420275,0.068046,0.921598,-1.055822
378,-0.684383,-0.037178,0.121371,2.106052,-1.679201,135.654963,-0.19194,0.755545,-0.070959,-1.420083,0.068046,0.921598,-1.055834
379,-0.684558,-0.037083,0.121473,2.116114,-1.694769,135.643964,-0.191928,0.755545,-0.070755,-1.419783,0.068046,0.921598,-1.055846
380,-0.684756,-0.037015,0.121597,2.128726,-1.711464,135.635963,-0.19194,0.755545,-0.070563,-1.419424,0.068046,0.92161,-1.055834
381,-0.684975,-0.036935,0.121726,2.143721,-1.729526,135.626426,-0.191928,0.755557,-0.070372,-1.419028,0.068046,0.921598,-1.055822
382,-0.685174,-0.03684,0.121847,2.156428,-1.747213,135.615236,-0.191928,0.755545,-0.070144,-1.418693,0.068034,0.921586,-1.055822
383,-0.685422,-0.03661,0.121966,2.164348,-1.773211,135.595182,-0.191916,0.755545,-0.0697,-1.418321,0.068046,0.921586,-1.055822
384,-0.685501,-0.0365,0.122002,2.164201,-1.783174,135.585438,-0.191916,0.755533,-0.069497,-1.418225,0.068058,0.921598,-1.055846
385,-0.685634,-0.036327,0.122031,2.164082,-1.79894,135.571668,-0.19194,0.755557,-0.069137,-1.418058,0.068046,0.921586,-1.055834
386,-0.685795,-0.036066,0.122074,2.161838,-1.819098,135.551035,-0.191928,0.755569,-0.06867,-1.417866,0.068046,0.921598,-1.055834
387,-0.685962,-0.035817,0.122133,2.161062,-1.840765,135.53124,-0.19194,0.755557,-0.06819,-1.417674,0.068046,0.921598,-1.055834
388,-0.686139,-0.035634,0.122203,2.165347,-1.859917,135.515442,-0.19194,0.755569,-0.067831,-1.417422,0.068046,0.921586,-1.055834
389,-0.686345,-0.035508,0.1223,2.174431,-1.878145,135.502688,-0.19194,0.755605,-0.067555,-1.417063,0.068046,0.921598,-1.055834
390,-0.686552,-0.035449,0.122406,2.187679,-1.893937,135.494894,-0.19194,0.755653,-0.067387,-1.416667,0.068046,0.921598,-1.055822
391,-0.686705,-0.035414,0.1225,2.199638,-1.905585,135.487688,-0.191928,0.755665,-0.067292,-1.41638,0.068046,0.921586,-1.055846
392,-0.686768,-0.035413,0.122539,2.204052,-1.910038,135.487744,-0.19194,0.755677,-0.067256,-1.416248,0.068046,0.921598,-1.055822
393,-0.68679,-0.035383,0.122541,2.204476,-1.911764,135.483877,-0.191928,0.755689,-0.067208,-1.416212,0.068034,0.921598,-1.055834
394,-0.686818,-0.035313,0.122542,2.202685,-1.916862,135.479988,-0.191928,0.755689,-0.067088,-1.4162,0.068046,0.921586,-1.055822
395,-0.686841,-0.035283,0.122548,2.202298,-1.919859,135.476254,-0.19194,0.755689,-0.067016,-1.416176,0.068046,0.921586,-1.055846
396,-0.686866,-0.035231,0.12256,2.201607,-1.923217,135.471136,-0.19194,0.755677,-0.06692,-1.416152,0.068034,0.921598,-1.055858
397,-0.686925,-0.035111,0.122557,2.199413,-1.931232,135.463249,-0.191928,0.755701,-0.066716,-1.416092,0.068034,0.921586,-1.055834
398,-0.687049,-0.03498,0.122626,2.202841,-1.945697,135.452587,-0.191928,0.755677,-0.066465,-1.415924,0.068046,0.921586,-1.055834
399,-0.687199,-0.034786,0.122685,2.204169,-1.963056,135.436811,-0.191928,0.755677,-0.066093,-1.415721,0.068034,0.921598,-1.055822
400,-0.687369,-0.034571,0.122741,2.20513,-1.98355,135.419124,-0.19194,0.755689,-0.065674,-1.415505,0.068046,0.921586,-1.055834
401,-0.687586,-0.034344,0.122831,2.210761,-2.006852,135.399458,-0.191928,0.755701,-0.065242,-1.415193,0.068046,0.921574,-1.055834
402,-0.68775,-0.034218,0.122901,2.216356,-2.022939,135.38778,-0.19194,0.755725,-0.064967,-1.41493,0.068046,0.921574,-1.055834
403,-0.687919,-0.034184,0.12299,2.226323,-2.034992,135.381508,-0.191964,0.755773,-0.064823,-1.414582,0.068034,0.92161,-1.055834
404,-0.688109,-0.034171,0.123048,2.239812,-2.045594,135.376135,-0.19194,0.755905,-0.064763,-1.414175,0.068034,0.921586,-1.055834
405,-0.688292,-0.034184,0.123133,2.253456,-2.05606,135.37349,-0.19194,0.756001,-0.064727,-1.413767,0.068046,0.921598,-1.055834
406,-0.688412,-0.034203,0.123201,2.264063,-2.063604,135.37285,-0.191952,0.756037,-0.064703,-1.413516,0.068046,0.921586,-1.055822
407,-0.688454,-0.03416,0.123208,2.264862,-2.067296,135.368269,-0.19194,0.756061,-0.064631,-1.413444,0.068046,0.921586,-1.055834
408,-0.688459,-0.034124,0.123198,2.262366,-2.068515,135.365853,-0.19194,0.756073,-0.064571,-1.413444,0.068046,0.921598,-1.055834
409,-0.688478,-0.034068,0.123191,2.261069,-2.071601,135.363066,-0.191928,0.756085,-0.064487,-1.413432,0.068046,0.921586,-1.05581
410,-0.688528,-0.033979,0.1232,2.259748,-2.078329,135.354428,-0.19194,0.756085,-0.064308,-1.413384,0.068034,0.921586,-1.055834
411,-0.688538,-0.033937,0.123205,2.258121,-2.080712,135.351482,-0.19194,0.756073,-0.064236,-1.413384,0.068034,0.921598,-1.055834
412,-0.688531,-0.033951,0.12319,2.257519,-2.079159,135.352503,-0.19194,0.756097,-0.06426,-1.413384,0.068034,0.921598,-1.055834
413,-0.688564,-0.033922,0.1232,2.258846,-2.083276,135.350755,-0.191952,0.756097,-0.064188,-1.413348,0.068034,0.921574,-1.055822
414,-0.688582,-0.03388,0.123199,2.258433,-2.085111,135.345967,-0.191928,0.756109,-0.06414,-1.413324,0.068034,0.921574,-1.055846
415,-0.68859,-0.033865,0.123207,2.257869,-2.087211,135.346933,-0.19194,0.756097,-0.064104,-1.413324,0.068046,0.921574,-1.055822
416,-0.688588,-0.03386,0.123194,2.256165,-2.085991,135.345377,-0.19194,0.756121,-0.064092,-1.413312,0.068034,0.921598,-1.055834
417,-0.688584,-0.03385,0.123157,2.253958,-2.085638,135.345391,-0.19194,0.756168,-0.06408,-1.413324,0.068046,0.921574,-1.055834
418,-0.688585,-0.033846,0.123143,2.252562,-2.085171,135.344705,-0.191952,0.756192,-0.064056,-1.413312,0.068034,0.921586,-1.055834
419,-0.688582,-0.033845,0.123127,2.251452,-2.084369,135.344059,-0.191952,0.756216,-0.064056,-1.413312,0.068034,0.921586,-1.055846
420,-0.68859,-0.033809,0.123105,2.24922,-2.085177,135.342797,-0.19194,0.756252,-0.064008,-1.4133,0.068034,0.921586,-1.055822
421,-0.688583,-0.033788,0.123073,2.246445,-2.084303,135.340358,-0.19194,0.756288,-0.063972,-1.413312,0.068022,0.921586,-1.055834
422,-0.688596,-0.033787,0.123092,2.248138,-2.085541,135.341121,-0.191928,0.756276,-0.063984,-1.413288,0.068034,0.921586,-1.055822
423,-0.688601,-0.033767,0.123082,2.246847,-2.08624,135.337612,-0.191928,0.756288,-0.063948,-1.413288,0.068034,0.921586,-1.055858
424,-0.688604,-0.033792,0.123079,2.247678,-2.086216,135.340805,-0.191952,0.7563,-0.06396,-1.413276,0.068034,0.921574,-1.055834
425,-0.688603,-0.033782,0.123079,2.247969,-2.0858,135.339234,-0.191928,0.7563,-0.063972,-1.413276,0.068034,0.921574,-1.055846
426,-0.688593,-0.033788,0.123083,2.246731,-2.085178,135.340665,-0.19194,0.756288,-0.063972,-1.413288,0.068034,0.921598,-1.055834
427,-0.6886,-0.033789,0.123091,2.24847,-2.086268,135.341304,-0.19194,0.756276,-0.063972,-1.413288,0.068034,0.921574,-1.055822
428,-0.688584,-0.033786,0.123074,2.246136,-2.084822,135.341441,-0.19194,0.756288,-0.063972,-1.413312,0.068034,0.921586,-1.055822
429,-0.688591,-0.033803,0.123084,2.246997,-2.084789,135.341841,-0.191952,0.756288,-0.063984,-1.413288,0.068034,0.921598,-1.055834
430,-0.68858,-0.033785,0.123066,2.244996,-2.08407,135.340788,-0.19194,0.7563,-0.063972,-1.413312,0.068034,0.921598,-1.055834
431,-0.688599,-0.033806,0.12308,2.247346,-2.085489,135.341994,-0.191964,0.7563,-0.063972,-1.413276,0.068034,0.921586,-1.055834
432,-0.688601,-0.033803,0.123089,2.247896,-2.085979,135.342173,-0.191952,0.756288,-0.063984,-1.413276,0.068046,0.921586,-1.055834
433,-0.688603,-0.033814,0.123105,2.249339,-2.086235,135.341735,-0.191964,0.756264,-0.063984,-1.413276,0.068034,0.921586,-1.055846
434,-0.688613,-0.033823,0.123106,2.250754,-2.086571,135.343503,-0.191964,0.756276,-0.063996,-1.413252,0.068034,0.921574,-1.055822
435,-0.688607,-0.033863,0.123118,2.251596,-2.086569,135.346063,-0.192011,0.756252,-0.064008,-1.413264,0.068034,0.921574,-1.055834
436,-0.688618,-0.033928,0.123153,2.25385,-2.088217,135.351604,-0.192095,0.756216,-0.06402,-1.41324,0.068046,0.921586,-1.055834
437,-0.68867,-0.034025,0.123245,2.262779,-2.093318,135.357518,-0.192215,0.756133,-0.06402,-1.413144,0.068034,0.921586,-1.055834
438,-0.688792,-0.034115,0.123408,2.279237,-2.103281,135.36161,-0.192299,0.756025,-0.064032,-1.412904,0.068034,0.921598,-1.055834
439,-0.688928,-0.034198,0.123621,2.301691,-2.115416,135.364256,-0.192335,0.755845,-0.06408,-1.412665,0.068034,0.921574,-1.055834
440,-0.689054,-0.03424,0.12384,2.320655,-2.127808,135.364367,-0.192359,0.755641,-0.06408,-1.412449,0.068034,0.921598,-1.055834
441,-0.689162,-0.0343,0.124089,2.340903,-2.139553,135.366008,-0.192383,0.755378,-0.064116,-1.412269,0.068034,0.921634,-1.055834
442,-0.689339,-0.034352,0.1244,2.369446,-2.158687,135.365364,-0.192407,0.755066,-0.064116,-1.412006,0.068046,0.92161,-1.055846
443,-0.689639,-0.034391,0.124837,2.41099,-2.185372,135.360844,-0.192383,0.754718,-0.064104,-1.411466,0.068034,0.921634,-1.055834
444,-0.689946,-0.034474,0.125314,2.455019,-2.213448,135.360499,-0.192395,0.754323,-0.064128,-1.410915,0.068046,0.92167,-1.055822
445,-0.690239,-0.034514,0.125818,2.490733,-2.237874,135.355483,-0.192383,0.753927,-0.064116,-1.410292,0.068046,0.921934,-1.055834
446,-0.690458,-0.034566,0.126251,2.526855,-2.261658,135.354538,-0.192395,0.753484,-0.064116,-1.409944,0.068046,0.92197,-1.055822
447,-0.690579,-0.034597,0.126665,2.556108,-2.280945,135.353544,-0.192395,0.752945,-0.064128,-1.409824,0.068046,0.922018,-1.055822
448,-0.690682,-0.034616,0.12705,2.581015,-2.298083,135.352217,-0.192395,0.752441,-0.064128,-1.409717,0.068046,0.922102,-1.055822
449,-0.690731,-0.034621,0.127434,2.599,-2.310795,135.351078,-0.192383,0.751902,-0.06414,-1.409681,0.068046,0.922293,-1.055822
450,-0.690847,-0.034624,0.127937,2.622033,-2.32847,135.348573,-0.192359,0.751291,-0.064152,-1.409465,0.06807,0.922617,-1.055834
451,-0.690948,-0.034638,0.128464,2.631314,-2.341022,135.350075,-0.192383,0.750728,-0.064152,-1.409105,0.06813,0.923288,-1.055834
452,-0.691247,-0.034608,0.129257,2.658342,-2.381813,135.357648,-0.192371,0.749961,-0.064152,-1.408482,0.06849,0.923911,-1.055834
453,-0.691765,-0.034535,0.130007,2.698238,-2.459399,135.38363,-0.192371,0.749385,-0.064152,-1.407751,0.0694,0.923935,-1.055822
454,-0.692359,-0.034227,0.130884,2.703108,-2.589418,135.453305,-0.192359,0.748714,-0.064188,-1.407188,0.071653,0.923959,-1.055834
455,-0.693069,-0.033613,0.131845,2.64925,-2.794501,135.596115,-0.192383,0.748091,-0.064296,-1.406816,0.075944,0.923971,-1.055834
456,-0.693767,-0.03269,0.132803,2.536534,-3.047472,135.789174,-0.192371,0.747504,-0.064427,-1.406769,0.081744,0.924079,-1.055834
457,-0.694332,-0.031685,0.133776,2.377028,-3.294406,135.999834,-0.192359,0.746953,-0.064619,-1.406745,0.087964,0.92487,-1.055834
458,-0.694571,-0.030703,0.134628,2.158951,-3.490177,136.207997,-0.192395,0.746545,-0.064847,-1.406733,0.093896,0.926823,-1.055822
459,-0.69436,-0.029682,0.135357,1.869877,-3.610114,136.393392,-0.192395,0.746234,-0.065051,-1.406733,0.099169,0.930395,-1.05581
460,-0.693873,-0.02879,0.135921,1.570545,-3.664702,136.54185,-0.192395,0.746018,-0.065242,-1.406745,0.103364,0.934589,-1.055822
461,-0.693182,-0.028043,0.136381,1.282232,-3.658813,136.644087,-0.192395,0.745802,-0.06535,-1.406721,0.106276,0.939191,-1.055834
462,-0.692548,-0.027437,0.136696,1.049123,-3.63627,136.711238,-0.192395,0.745634,-0.065338,-1.406745,0.108229,0.943014,-1.05581
463,-0.692091,-0.026812,0.137082,0.834401,-3.644292,136.788062,-0.192395,0.745443,-0.065338,-1.406721,0.110554,0.946358,-1.055822
464,-0.691622,-0.026279,0.137531,0.644154,-3.639529,136.847186,-0.192395,0.745095,-0.065326,-1.406685,0.112364,0.949617,-1.055822
465,-0.69149,-0.025938,0.138092,0.547183,-3.66762,136.893882,-0.192407,0.744556,-0.065326,-1.406577,0.11379,0.951451,-1.05581
466,-0.691582,-0.02554,0.138968,0.478707,-3.741236,136.951476,-0.192383,0.743657,-0.065338,-1.406409,0.115708,0.952865,-1.055834
467,-0.691705,-0.025548,0.139317,0.500238,-3.763707,136.955465,-0.192395,0.743238,-0.065338,-1.406277,0.115827,0.952889,-1.05581
468,-0.691975,-0.025635,0.140042,0.558769,-3.803554,136.953211,-0.192419,0.742363,-0.065362,-1.405942,0.115827,0.952865,-1.05581
469,-0.69223,-0.025702,0.140883,0.621839,-3.847721,136.949559,-0.192431,0.741272,-0.065374,-1.40569,0.115827,0.952865,-1.05581
470,-0.692454,-0.025803,0.141792,0.688143,-3.892127,136.947653,-0.192467,0.740038,-0.065422,-1.405522,0.115815,0.952877,-1.055822
471,-0.692609,-0.025965,0.142787,0.758467,-3.935752,136.95379,-0.192515,0.738588,-0.06559,-1.405534,0.115827,0.952877,-1.05581
472,-0.692742,-0.02623,0.143822,0.834625,-3.974836,136.964559,-0.192575,0.73709,-0.065913,-1.405534,0.115815,0.952901,-1.055822
473,-0.692843,-0.026602,0.144911,0.918593,-4.008924,136.983763,-0.192599,0.73552,-0.066465,-1.405546,0.115803,0.952925,-1.05581
474,-0.692875,-0.027122,0.146046,1.004984,-4.031877,137.013457,-0.192587,0.733902,-0.06734,-1.405558,0.115815,0.953081,-1.055822
475,-0.692852,-0.027704,0.147172,1.084787,-4.046323,137.049567,-0.192599,0.732308,-0.06831,-1.405558,0.115815,0.953405,-1.05581
476,-0.692603,-0.02834,0.148438,1.128844,-4.033638,137.09281,-0.192623,0.730534,-0.069473,-1.405546,0.115815,0.954711,-1.055822
477,-0.692228,-0.028907,0.149671,1.143133,-4.004897,137.134788,-0.192635,0.728809,-0.070599,-1.405534,0.115803,0.956556,-1.055822
478,-0.691706,-0.02936,0.151002,1.119572,-3.964652,137.174284,-0.192707,0.726927,-0.071558,-1.405546,0.115815,0.959193,-1.055822
479,-0.691032,-0.029679,0.152375,1.057371,-3.905497,137.20695,-0.192731,0.72501,-0.072433,-1.40551,0.115803,0.962656,-1.055822
480,-0.690345,-0.029839,0.153655,0.980792,-3.848554,137.231533,-0.192742,0.723176,-0.073068,-1.405546,0.115803,0.966144,-1.055798
